Id,FkProfileId,Name,BusinessSector,TotalAsset,PercentageOwn,IdField 
218783,255,PT Spindo Engineering Industry,"Perdagangan, perindustrian dan jasa",1.161,90.0 %,268
218785,255,PT Spindo Engineering Industry,"Perdagangan, perindustrian dan jasa",1.161,90.0 %,268
218784,255,PT Spindo Engineering Industry,"Perdagangan, perindustrian dan jasa",1.161,90.0 %,268
218780,255,PT Spindo Engineering Industry,"Perdagangan, perindustrian dan jasa",1.161,90.0 %,268
218781,255,PT Spindo Engineering Industry,"Perdagangan, perindustrian dan jasa",1.161,90.0 %,268
218782,255,PT Spindo Engineering Industry,"Perdagangan, perindustrian dan jasa",1.161,90.0 %,268
218786,256,PT Mitratama Perkasa,Mining Support,635.548.867,30.0 %,269
218793,257,PT ITM Batubara Utama,Perdagangan dan Pengangkutan Batubara,2,100.0 %,270
218787,257,PT Bharinto Ekatama (BEK),Penambangan batubara / coal mining,142.412,100.0 %,270
218788,257,PT Energi Batubara Perkasa,Pengangkutan dan Penjualan Batubara,0,100.0 %,270
218789,257,PT Gasemas,Perdagangan bahan bakar,45.133,98.0 %,270
218790,257,PT GPK,Pertambangan batubara,517,75.0 %,270
218791,257,PT Indominco Mandiri (IMM),Penambangan batubara / coal mining,348.348,100.0 %,270
218792,257,PT ITM Banpu Power,Pembangkit Tenaga Listrik / Power Plant,1.446,70.0 %,270
218794,257,PT ITM Energi Utama,Energi,2.848,99.98999786 %,270
218795,257,PT ITM Indonesia,Perdagangan Batubara,2.294,100.0 %,270
218796,257,PT Jorong Barutama Greston (JBG),Penambangan batubara / coal mining,47.754,100.0 %,270
218797,257,PT Kitadin,"Penambangan batubara, jasa kontraktor yang berkaitan dengan penambangan batubara dan perdagangan batubara",112.319,100.0 %,270
218798,257,PT Nusa Persada Resources,Penambangan Batubara,15.524,100.0 %,270
218799,257,PT SME,Perdagangan dan transportasi produk batu bara,7.524,100.0 %,270
218800,257,PT Tambang Raya Usaha Tama,Jasa Penunjang Kegiatan Pertambangan,102.081,100.0 %,270
218801,257,PT Tepian Indah Sukses,Penambangan Batubara,4.332,100.0 %,270
218802,257,PT Trubaindo Coal Mining (TCM),Penambangan batubara / coal mining,263.147,100.0 %,270
218805,1662,PT Sakti Makmur Pratama,Jasa,11.872.877,99.98999786 %,1077
218804,1662,PT Karta Indonesia Global,"Perdagangan, Pembangunan, Percetakan, Industri, Pengangkutan dan Jasa",42.319.622.626,40.0 %,1077
218808,259,PT Banjoemas Landen,Perkebunan Karet,41.313.051,99.0 %,273
218809,259,PT Bumi Prada,Pengembangan Perkebunan Kelapa Sawit dan Karet,97.073.996,99.98000336 %,273
218810,259,PT Cipanyusuhan,Perkebunan Karet,8.469.133,99.0 %,273
218811,259,PT Corah Mas Keputren Estates,Perkebunan Karet dan Kopi,25.818.518,99.01000214 %,273
218812,259,PT Indo Java Rubber Planting Co.,Perkebunan Karet,411.863.841,99.90000153 %,273
218813,259,PT Kaliduren Estate,"Perkebunan Teh, Kopi dan Karet",142.150.752,99.0 %,273
218814,259,PT Kintap Jaya Wattindo,Perkebunan Kelapa Sawit dan Karet,1.140.380.833,99.37000275 %,273
218815,259,PT Mulyaningsih,Perkebunan Kopi dan Karet,38.853.671,99.01000214 %,273
218817,259,PT Perkebunan Kroewoek,Perkebunan Karet,96.861.600,99.0 %,273
218816,259,PT Perkebunan Bitting,Perkebunan Karet,14.607.794,99.0 %,273
218806,259,PT Agri Bumi Sentosa,Perkebunan Kelapa Sawit dan Karet,1.216.986.184,99.0 %,273
218807,259,PT Anugerah Wattindo,Pengembangan Perkebunan Sawit dan Karet,689.513.881,99.68000031 %,273
218818,640,,,0,0.0 %,1071
218819,260,,,0,0.0 %,274
218820,530,PT Jungleland Asia,Membangun dan/atau mengelola kawasan rekreasi dan pariwisata,905.437,99.98999786 %,944
218823,261,PT Jakarta International Hotels Management,Jasa manajemen perhotelan,0,90.0 %,275
218821,261,PT Danayasa Arthatama Tbk,Real estat,5.968.292.103,82.41000366 %,275
218822,261,PT Dharma Harapan Raya,Jasa manajemen perhotelan,17.258.776,60.0 %,275
218824,261,PT Panduneka Sejahtera,Pembangunan dan pengelolaan gedung perkantoran,131.849.895,99.98999786 %,275
218829,262,PT. Jaya Trade Indonesia,Perdagangan,1.287.331.694,99.98999786 %,276
218828,262,PT. Jaya Teknik Indonesia,"Perdagangan, Kontraktor Mechanical Electrical, Pemborongan dan Jasa",571.224.165,99.98999786 %,276
218825,262,PT Jaya Konstruksi Pratama Tol,Pembangunan dan Jasa,8.292.125,75.0 %,276
218826,262,PT. Jaya Beton Indonesia,Produksi Komponen Barang Bangunan dari Beton,544.105.043,99.90000153 %,276
218827,262,PT. Jaya Daido Concrete,Produksi Komponen Barang Bangunan dari Beton,19.213.332,88.76000214 %,276
218830,263,,,0,0.0 %,277
218831,264,,,0,0.0 %,278
218835,266,PT Jaya Letris Properti,Pembangunan dan Jasa,103.437.016,60.0 %,280
218836,266,PT Jaya Mitra Sarana,Pembangunan dan Jasa,35.939.531,50.0 %,280
218837,266,PT Jaya Properti Fatmawati,Pembangunan dan Jasa,64.054.481,100.0 %,280
218838,266,PT Jaya Property Simatupang,Pembangunan dan Jasa,76.529.877,100.0 %,280
218840,266,PT Primainti Permata,Pembangunan dan Jasa,467.383.261,100.0 %,280
218839,266,PT Jaya Sarana Pratama,Pembangunan dan Jasa,47.854.739,60.0 %,280
218833,266,PT Jaya Citra Hotel,Perhotelan,49.843.026,55.0 %,280
218834,266,PT Jaya Gardenpolis dan Entitas Anak,Real Estat,1.726.234.902,84.0 %,280
218841,570,PT Space Energy Indonesia,"Bidang perdagangan, jasa, pembangunan, industry dan pertambangan",3,99.0 %,1010
218844,267,PT Jasa Marga Tollroad Maintenance (JMTM) d/h PT Jasa Layanan Pemeliharaan (JLP),"Pengusahaan Jasa Konstruksi dan pemeliharaan jalan tol, jasa sewa peralatan tol, serta jasa sewa kendaraan",1.110.595,99.80000305 %,281
218842,267,PT Cinere Serpong Jaya (CSJ),Pengusahaan Jalan Tol Cinere-Serpong,3.499.152,55.0 %,281
218843,267,PT Jalantol Lingkarluar Jakarta (JLJ),Jasa Pengoperasian Jalan Tol Lingkar Luar Jakarta,70.380,99.90000153 %,281
218845,267,PT Jasa Marga Tollroad Operator (JMTO),Penyelenggaraan Bisnis Jasa Pengoperasian Jalan Tol,1.368.592,99.90000153 %,281
218846,267,PT Jasamarga Bali Tol (JBT),Pengusahaan Jalan Tol Nusa Dua-Ngurah Rai-Benoa,1.820.838,64.44000244 %,281
218847,267,PT Jasamarga Balikpapan-Samarinda (JBS),Pengusahaan Jalan Tol Balikpapan-Samarinda,9.990.505,67.38999939 %,281
218848,267,PT Jasamarga Gempol Pasuruan (JGP),Pengusahaan Jalan Tol Gempol-Pasuruan,3.667.429,99.34999847 %,281
218849,267,PT Jasamarga Jalanlayang Cikampek (JJC),Pengusahaan Jalan Tol Jakarta-Cikampek Elevated,15.832.306,80.0 %,281
218850,267,PT Jasamarga Japek Selatan (JJS),Pengusahaan Jalan Tol Jakarta-Cikampek II Selatan,4.428.909,80.0 %,281
218851,267,PT Jasamarga Jogja Bawen (JJB),Pengusahaan Jalan Tol Yogyakarta-Bawen,36.552,60.0 %,281
218852,267,PT Jasamarga Kualanamu Tol (JMKT),Pengusahaan Jalan Tol Medan-Kualanamu-Tebing Tinggi,4.135.848,55.0 %,281
218853,267,PT Jasamarga Kunciran Cengkareng (JKC),Pengusahaan Jalan Tol Cengkareng-Kunciran,4.945.951,76.38999939 %,281
218854,267,PT Jasamarga Manado Bitung (JMB),Pengusahaan Jalan Tol Manado-Bitung,3.788.201,65.0 %,281
218855,267,PT Jasamarga Pandaan Malang (JPM),Pengusahaan Jalan Tol Pandaan-Malang,5.240.407,60.0 %,281
218856,267,PT Jasamarga Probolinggo Banyuwangi (JPB),Pengusahaan Jalan Tol Probolinggo-Bayuwangi,470.558,94.83999634 %,281
218857,267,PT Jasamarga Related Business (JMRB),"Penyelenggaraan Usaha di bidang Pembangunan, Penjualan dan Jasa Properti",2.113.532,99.90000153 %,281
218858,267,PT Jasamarga Surabaya Mojokerto (JSM),Pengusahaan Jalan Tol Surabaya-Mojokerto,4.947.424,55.5 %,281
218859,267,PT Jasamarga Transjawa Tol (JTT),Pengusahaan Jalan Tol Transjawa,733.807,99.91999817 %,281
218860,267,PT Marga Lingkar Jakarta (MLJ),Pengusahaan Jalan Tol JORR W2 Utara,1.938.553,65.0 %,281
218861,267,"PT Marga Sarana Jabar (MSJ)															
",Pengusahaan Jalan Tol Bogor Ring Road,3.313.426,55.0 %,281
218862,267,PT Marga Trans Nusantara (MTN),Pengusahaan Jalan Tol Kunciran-Serpong,4.225.728,60.0 %,281
218867,268,PT Hotel Investama Realty dan Entitas Anak,Perhotelan,177.767,99.97000122 %,282
218868,268,PT Metropolitan Realty International dan Entitas A,Perhotelan,187.339,75.0 %,282
218869,268,PT Permata Hijau,Real estat,37.853,79.80000305 %,282
218870,268,PT Puri Prima Development,Properti,77.992,99.98999786 %,282
218872,268,PT Wynncor Bali,Perhotelan,1.962.178,60.0 %,282
218871,268,PT Skyline Building,Gedung perkantoran,127.455,65.0 %,282
218863,268,PT Antilope Madju dan Entitas Anak,Real estat dan perhotelan,1.802.113,60.0 %,282
218864,268,PT Bali Nusadewata Village,Penyewaan pusat ritel,236.812,75.0 %,282
218865,268,PT Belitung Resor Internasional,Properti,55.615,99.98999786 %,282
218866,268,PT Hotel Cikini Realty,Perhotelan dan penyewaan pusat ritel,49.571,99.58000183 %,282
218874,269,PT. Jasuindo HID Security (JHID),Melakukan industri percetakan khusus,138.702.118.767,51.0 %,283
218873,269,PT Jasuindo Informatika Pratama (JIP),Jasa solusi teknologi informasi,32.532.217.108,99.95999908 %,283
218879,270,PT PHAPROS TBK,PABRIK OBAT-OBATAN,1.956.891.698,56.77000046 %,284
218875,270,"KIMIA FARMA DAWAA CO., LTD.",Apotek Ritel dan Distribusi Obat-obatan,136.541.069,60.0 %,284
218876,270,PT KIMIA FARMA APOTEK,Apotek (Ritel Farmasi),3.579.790.244,99.98999786 %,284
218877,270,PT KIMIA FARMA SUNGWUN PHARMACOPIA,Pabrik Bahan Baku Obat,156.732.442,75.0 %,284
218878,270,PT KIMIA FARMA TRADING & DISTRIBUTION,Distribusi Obat-obatan,2.565.885.745,99.98999786 %,284
218880,270,PT SINKONA INDONESIA LESTARI,Pabrik Kina,274.338.143,51.0 %,284
218883,271,PT PBM Olah Jasa Andal,Bongkar Muat,27.850.706,99.98999786 %,286
218881,271,PT Karinwashindo Centralgraha,"Perdagangan, pembangunan, pengangkutan, agrobisnis dll",767.950,99.97000122 %,286
218882,271,PT Karya Investama Indonesia,"Pembangunan, perdagangan, perindustrian, pengangkutan darat, perbengkelan dll",161.769,99.0 %,286
218884,1664,/,,0,0.0 %,1085
218887,1665,PT Singasari Purabuana (“SPB”),Real Estat yang dimiliki sendiri atau disewa,35.677.673.740,99.93000031 %,1140
218885,1665,PT Arthapurwa Budijaya (“APB”),Real Estat yang dimiliki sendiri atau disewa,25.187.317.241,99.90000153 %,1140
218886,1665,PT Kharismatama Niaga Makmur (“KNM”),"a Real Estat yang dimiliki sendiri atau disewa;														
b Kawasan Pariwisata;																		
c Kawasan Industri;																		
d Real Estat atas dasar balas jasa (fee) atau kontrak.",97.156.797.542,99.91999817 %,1140
218889,272,PT. LANGGENG BAJA PRATAMA,Industri pembuatan kawat baja,78.661.765,60.0 %,287
218888,272,PT KMI ELECTRIC SOLUTION,Industri pembuatan aksesoris dan perlengkapan kabel,7.428.957,99.59999847 %,287
218890,273,,,0,0.0 %,288
218892,274,PT Citra Eka Rama Investama Andalan,Perdagangan,510,100.0 %,289
218893,274,PT Citra Investama Andalan Terpadu,Perdagangan,16,100.0 %,289
218894,274,PT Daya Sarana Mantap,Jasa E-Commerce,6.807,100.0 %,289
218895,274,PT Delta Nusantara Networks,Penyedia Jasa Akses Internet,10.916,100.0 %,289
218896,274,PT First Media News,Perfilman dan Perekaman Video,56.930,100.0 %,289
218897,274,PT First Media Production,Perfilman dan Perekaman Video,59.044,100.0 %,289
218898,274,PT Globe Asia Indonesia,Penerbitan Surat Kabar,2.130,100.0 %,289
218891,274,PT Bintang Merah Perkasa Abadi,Telekomunikasi,35.455,100.0 %,289
218899,274,PT Graha Investama Andalan Terpadu,Perdagangan,31.342,100.0 %,289
218900,274,PT Graha Raya Ekatama Andalan Terpadu,Perdagangan,120.403,100.0 %,289
218901,274,PT Internux,Penyedia Jasa Akses Internet,342.498,75.87999725 %,289
218902,274,PT Investor Radio,Penyiaran Radio,99,100.0 %,289
218903,274,PT Jakarta Globe Media,Penerbitan Surat Kabar,4.816,100.0 %,289
218904,274,PT Jaring Data Interaktif,Perdagangan,681,100.0 %,289
218905,274,PT Koran Media Investor Indonesia,Penerbitan Surat Kabar,12.815,100.0 %,289
218906,274,PT Lynx Mitra Asia,Komunikasi,17.482,100.0 %,289
218907,274,PT Margayu Vatri Chantiqa,Perdagangan,710,100.0 %,289
218908,274,PT Media Interaksi Utama,Penerbitan Surat Kabar,6.699,99.66000366 %,289
218909,274,PT Media Investor Indonesia,Periklanan,3.272,100.0 %,289
218910,274,PT Media Sinema Indonesia,Perfilman dan Perekaman Video,112,100.0 %,289
218911,274,PT Mitra Mandiri Mantap,Perdagangan,362.635,99.90000153 %,289
218912,274,PT MSH Niaga Telecom Indonesia,Jasa Kartu Panggil,1.604,100.0 %,289
218913,274,PT Prima Wira Utama,Perdagangan,1.219.822,100.0 %,289
218914,275,PT. HTI Basuki Rachmat,Pengolahan hasil hutan,500.000.000,100.0 %,290
218915,275,PT. Kertas Basuki Rachmat,Industri dan distribusi kertas,1.097.156.639.698,99.98999786 %,290
218916,276,PT Kedawung Setia Corrugated Carton Box Industrial,Industri kotak karton gelombang dan tempat penyimpanan telur,1.079.198.709.008,99999.0 %,291
218922,1666,PT Sumber Tirta Energi,Pemasokan kelistrikan,3.099.098,99.98000336 %,1098
218921,1666,PT Nagata Dinamika Hidro Madong,Pemasokan kelistrikan,22.345.407,74.48000336 %,1098
218917,1666,PT Bangun Hidro Energi,Entitas Induk,3.165.635,98.0 %,1098
218918,1666,PT Bangun Tirta Lestari,Pemasokan kelistrikan,146.113.095,98.40000153 %,1098
218919,1666,PT Energy Sakti Sentosa,Pemasokan kelistrikan,126.699.037,75.0 %,1098
218920,1666,PT Kencana Energi Matahari,Entitas Induk,35.463,99.80000305 %,1098
218923,1667,,,0,0.0 %,1112
218926,694,PT Triasmitra Multiniaga Internasional,Jasa pemeliharaan dan pengelolaan kabel,382.022,99.98999786 %,1274
218924,694,PT Jejaring Mitra Persada,Pengembang jaringan kabel serat optik,539.403,99.97000122 %,1274
218925,694,PT Triasmitra Cornerstone Indonesia,Konstruksi jaringan saluran elektrikal,5.436,60.0 %,1274
218928,277,PT KIA Serpih Mas,Lantai Keramik,99.896.921.525,72.30000305 %,292
218927,277,PT KIA Keramik Mas,Genteng Keramik,551.032.035.904,99.20999908 %,292
218929,278,,,0,0.0 %,293
218935,279,PT Grahabuana Cikarang (GBC),Kawasan perumahan dan Industri,5.309.352,100.0 %,294
218930,279,PT Banten West Java Tourism Development (BWJ),Kawasan wisata,918.063,100.0 %,294
218931,279,PT Bekasi Power (BP) - (BP melalui JI),Pembangkit dan distributor listrik,1.549.874,100.0 %,294
218932,279,PT Cikarang Inland Port (CIP) - (CIP melalui JI),Jasa,169.248,100.0 %,294
218933,279,PT Duta Bandara Banten (DBB) - (DBB melalui BWJ),"Pembangunan, jasa dan perdaganagn",1.297,99.0 %,294
218934,279,PT Gerbang Teknologi Cikarang (GTC) - (GTC melalui JI),Kawasan industri,826.878,100.0 %,294
218944,279,PT Jababeka Plaza Indonesia (JPI) - (JPI melalui GBC),"Penbangunan, perdagangan dan jasa",52.115,70.0 %,294
218945,279,PT Jababeka PP Properti (JPP),"Perdagangan,jasa,pembangunan real estate dan manajemen bangunan",155.760,51.0 %,294
218946,279,PT Karyamas Griya Utama (KGU) - (KGU melalui GBC),Sarana penunjang kawasan perumahan,44,100.0 %,294
218947,279,PT Kawasan Industri Kendal (KIK) - (KIK melalui GBC),"Pembangunan, pengembangan dan jasa pengelolaan kawasan industri",1.927.876,51.0 %,294
218948,279,PT Media Membangun Negeri (MMN)-(MMN melalui MPK),"Percetakan, media, periklanan, telekomunikasi, konsultan, hiburan dan Pendidikan",1.120,51.0 %,294
218949,279,PT Mercuagung Graha Realty (MGR),Kawasan perumahan,73.599,100.0 %,294
218950,279,PT Metropark Condominium Indah (MCI) - (MCI melalui IP),Hunian Kondominium,21.645,100.0 %,294
218951,279,PT Mitra Pengembang Kawasan (MPK)-(MPK melalui IP),"Pembangunan, perdagangan, pertanian dan jasa",2.971,100.0 %,294
218952,279,PT Nusantara Gas Energi (NGE) - (NGE melalui JI),"Perdagangan, Pengangkutan, Industri dan Jasa",15.248,51.0 %,294
218953,279,PT Padang Golf Cikarang (PGC) - (PGC melalui GBC),Pengelolaan lapangan golf,74.727,100.0 %,294
218954,279,PT Patriamanunggal Jaya (PMJ) - (PMJ melalui GBC),Pembangunan dan pengelolaan kawasan industri,48.401,100.0 %,294
218955,279,PT Proteksi Usaha Indonesia (PUI)-(PUI memalui CIP),Perdagangan Umum,2.718,70.0 %,294
218956,279,PT Rumah Prima Sehat (RPS) - (RPS melalui GBC),Aktivitas Kesehatan Manusia,4.000,90.0 %,294
218957,279,PT Sarana Indah Permai Residen (SIPR)-(SIPR melalui PGC),Apartemen hotel dan kondominium hotel,526,100.0 %,294
218958,279,PT Saranapratama Pengembangan Kota (SPPK),Sarana penunjang kawasan perumahan,13.507,100.0 %,294
218959,279,PT Tanjung Lesung Leisure Industry (TLLI) - (TLLI melalui BWJ),Kawasan wisata,54.912,100.0 %,294
218960,279,PT Tanjung Lesung Power (TLP) - (TLP melalui JI),Pembangkit dan distributor listrik,100,100.0 %,294
218961,279,PT Tanjung Sari Power (TSP) - (TSP melalui BP),Pembangkit dan distributor listrik,100,100.0 %,294
218962,279,PT United Power (UP) - (UP melalui BP),Pembangkit dan distributor listrik,41.896,100.0 %,294
218936,279,PT Indocargomas Persada (IP),Kawasan Industri,804.434,100.0 %,294
218937,279,PT Infrastruktur Cakrawala Telekomunikasi (ICT) - (ICT melalui JI),Jasa dan pembangunan,69.896,100.0 %,294
218938,279,PT Jababeka Creed Residence (JCR)-(JCR melalui GBC),"Perdagangan,jasa pembangunan real estat dan manajemen bangunan",162.175,60.0 %,294
218939,279,PT Jababeka Infrastruktur (JI),"Industri pengolahan, bidang pengadaan, pengelolaan, konstruksi, perdagangan, pengangkutan, pergudangan, informasi, real estat, aktiivitas profesional",3.022.300,100.0 %,294
218940,279,PT Jababeka International B.V. (JIBV),Jasa Keuangan,4.437.309,100.0 %,294
218941,279,PT Jababeka Keihan Residence (JKR)-(JKR melalui GBC)-(dahulu PT Jababeka Keihan Nice),"Perdagangan,jasa pembangunan real estat dan manajemen bangunan",200.547,52.0 %,294
218942,279,PT Jababeka Longlife City (JLC)-(JLC melalui GBC),Jasa perhotelan dan sewa atas real estates aktivitas yang terkait,2.727,80.0 %,294
218943,279,PT Jababeka Morotai (JM) - (JM melalui IP),"Konstruksi, pembangunan dan jasa pengelolaan kawasan industri",156.797,100.0 %,294
218963,725,PT Hoffmen Parkindo,Pengelolaan jasa perparkiran,2.848.000.063,99.02 %,1305
218966,280,"Kino Consumer Philippines															
Inc.",Distributor,179.974.288.557,99.98999786 %,824
218967,280,"Kino Incorporation (Shanghai) Co., Ltd (KIS)",,996.916.036,100.0 %,824
218968,280,Kino International Pte. Ltd.,Bisnis jasa penunjang,214.849.407.226,100.0 %,824
218969,280,Kino Japan Kabushiki Kaisha,,372.176.505,100.0 %,824
218970,280,Kino Vietnam Co. Ltd.,"Impor dan Ekspor														
Produk Konsumen",4.314.534.528,100.0 %,824
218971,280,Linanda Consumer India Pvt. Ltd.,,680.978.431,100.0 %,824
218972,280,PT Dutalestari Sentratama,"Perdagangan Umum, Distributor, Industri/Pabrik, dan Pemberian Jasa",509.484.794.439,99.97000122 %,824
218973,280,PT Kino Ecomm Solusindo,"Perdagangan, Pembangunan, Industri, Transportasi Darat, Pertanian, Percetakan, Perbengkelan dan Jasa, kecuali Jasa di Bidang Hukum dan Pajak",5.983.941.920,99.66999817 %,824
218974,280,PT Kino Food Indonesia,"Produksi dan														
Penjualan																		
Produk Makanan.",746.465.399.364,80.40000153 %,824
218975,280,PT Kino Malee Trading,"Perdagangan, termasuk Distribusi, Ekspor, dan Impor Produk Minuman",16.238.605.119,51.0 %,824
218976,280,PT Kino Pet World Indonesia,Perindustrian dan Perdagangan,2.652.110.938,51.0 %,824
218978,280,PT Ristra Laboratoris Indonesia,"Perindustrian, Perdagangan, Pengangkutan Darat, Pergudangan, dan Jasa",113.622.989.441,99.04000092 %,824
218977,280,PT Ristra Klinik Indonesia,Pemberian Jasa Pemeliharaan Tubuh dan Kesehatan,17.122.694.587,99.13999939 %,824
218964,280,Kino Care (M) Sdn. Bhd.,"Perdagangan Produk														
Rumah Tangga dan																		
Pemeliharaan dan																		
Perawatan Tubuh",26.010.990.367,100.0 %,824
218965,280,Kino Care Consumer (Cambodia) Co. Ltd.,"Penjualan, Pemasaran,														
dan Distribusi Produk-Produk																		
Kebutuhan Konnsumen",14.828.820.571,51.0 %,824
218980,571,PT Narindo Solusi Komunikasi,"Perdagangan besar peralatan telekomunikasi, komputer dan suku cadangnya, dan voucher isi ulang pulsa telepon selular",191.825.852.209,99.33000183 %,993
218979,571,PT Kioson Fintech Indonesia,Perdagangan & Jasa,2.498.500.000,99.95999908 %,993
218981,1668,,,0,0.0 %,1083
218986,281,PT. INSANI BARAPERKASA,PERTAMBANGAN BATUBARA,45.818.846,99.98999786 %,295
218987,281,PT. KALTIM MINERAL,PERTAMBANGAN BATUBARA,1.870.784,75.0 %,295
218988,281,PT. KHATULISTIWA HIDRO ENERGI,INDUSTRI PEMBANGKIT LISTRIK TENAGA AIR,17.970.423,43.0 %,295
218989,281,PT. KURNIA MAHAKAM INDUSTRI,"PERDAGANGAN , REAL ESTATE & INDUSTRI",141.049,99.94999695 %,295
218990,281,PT. LOA HAUR,PERTAMBANGAN BATUBARA,4.122.958,60.0 %,295
218992,281,PT. RESOURCE ALAM ENERGI,PERTAMBANGAN BATUBARA DAN GAS METANA,3.824,99.98999786 %,295
218991,281,PT. POWER ALAM LESTARI,INDUSTRI PEMBANGKIT LISTRIK TENAGA UAP,95.700,90.0 %,295
218982,281,PT. ANUGERAH BUMI MAHAKAM,JASA PENGLOLAAN PELABUHAN,377.054,99.94999695 %,295
218983,281,PT. BUMI HIDRO ENERGI,PENGADAAN TENAGA LISTRIK,1.949.272,99.80000305 %,295
218984,281,PT. BUMI PERANGAT HIJAU,"PERDAGANGAN , REAL ESTATE & INDUSTRI",274.744,99.94999695 %,295
218985,281,PT. BUMIRAYA HIJAU LESTARI,PERDAGANGAN DAN REAL ESTATE,70.264,99.98999786 %,295
218993,747,PT Karya Cipta Lahanindo,Pertambangan Pasir,8.761,99.9 %,1327
218994,747,PT Karya Cipta Lahanindo,Pertambangan Pasir,8.761,99.9 %,1327
218995,747,PT Kurnia Surya Santosa,"Distribusi, Perdagangan dan Keagenan",26.003,80.0 %,1327
218997,747,PT Semesta Multi Guna,Sewa Alat Berat,47.592,99.8 %,1327
218996,747,PT Kurnia Surya Santosa,"Distribusi, Perdagangan dan Keagenan",26.003,80.0 %,1327
218998,747,PT Semesta Multi Guna,Sewa Alat Berat,47.592,99.8 %,1327
218999,282,,,0,0.0 %,296
219000,1669,,,0,0.0 %,1159
219003,572,PT Bintang Agung Persada,"Pabrik crumb														
rubber",670.108,80.0 %,981
219001,572,PT Anugerah Alam Persada,Agro bisnis,181.530,100.0 %,981
219002,572,PT Anugrah Bungo Lestari,"Pabrik crumb														
rubber",190.762,100.0 %,981
219011,572,PT Kirana Putera Karya,"Pabrik crumb														
rubber",57.288,100.0 %,981
219012,572,PT Kirana Sanggam Balangan,"Pabrik crumb														
rubber",16.347,100.0 %,981
219013,572,PT Kirana Sapta,"Pabrik crumb														
rubber",234.005,100.0 %,981
219014,572,PT Kirana Sarolangun,"Pabrik crumb														
rubber",7.112,100.0 %,981
219015,572,PT Kirana Tebo,"Pabrik crumb														
rubber",4.397,100.0 %,981
219016,572,PT Kirana Triputra Persada,Agro bisnis,436.633,100.0 %,981
219017,572,PT Kirana Windu,"Pabrik crumb														
rubber",287.123,100.0 %,981
219018,572,PT Komering Agro Industri,"Pabrik crumb														
rubber",5.400,100.0 %,981
219019,572,PT Komering Jaya Perdana,"Pabrik crumb														
rubber",516.648,100.0 %,981
219020,572,PT New Kalbar Procesors,"Pabrik crumb														
rubber",186.116,100.0 %,981
219021,572,PT Nusira,"Pabrik crumb														
rubber",269.400,100.0 %,981
219022,572,PT Panen Subur Abadi,Agro bisnis,277,100.0 %,981
219023,572,PT Pantja Surya,"Pabrik crumb														
rubber",181.348,100.0 %,981
219024,572,PT Putra Katingan Pratama,Agro bisnis,161.529,100.0 %,981
219025,572,PT Tirta Sari Surya,"Pabrik crumb														
rubber",269.398,100.0 %,981
219026,572,PT Tisma Perdana Mandiri,Agro bisnis,7.743,100.0 %,981
219004,572,PT Djambi Waras,"Pabrik crumb														
rubber",1.265.673,99.98999786 %,981
219005,572,PT Karini Utama,"Pabrik crumb														
rubber",150.858,100.0 %,981
219006,572,PT Kilau Getah Kemuning,Agro bisnis,64.611,100.0 %,981
219007,572,PT Kirana Borneo Tangkiling,"Pabrik crumb														
rubber",17.962,100.0 %,981
219008,572,PT Kirana Musi Persada,"Pabrik crumb														
rubber",658.021,100.0 %,981
219009,572,PT Kirana Permata,"Pabrik crumb														
rubber",342.134,100.0 %,981
219010,572,PT Kirana Prima,"Pabrik crumb														
rubber",116.641,100.0 %,981
219029,283,PT Kobexindo Persada Sejahtera,Perdagangan dan Jasa,732.665,99.0 %,297
219027,283,PT Eurotruk Transindo,Perdagangan dan Jasa,11.891.011,99.0 %,297
219028,283,PT Kobexindo Forklift Indonesia,Perdagangan dan Jasa,2.419.524,99.0 %,297
219030,283,PT. Kobexindo Equipment,Perdagangan dan Jasa,26.851.124,99.0 %,297
219031,284,PT. Karya Makmur Kreasi Prima,Jasa Pergudangan,2.406.691.604,99.98999786 %,298
219032,285,PT. Perdana Adiloka,Holding Company,20.994.000.000,99.98999786 %,299
219035,286,PT. Mitra Energi Buana ,niaga gas bumi dan pembangunan pembangkit tenaga ata power plant,161.261,99.5 %,300
219033,286,PT. Mitra Energi Buana,niaga gas bumi dan pembangunan pembangkit tenaga ata power plant,239.731.123.411,99.5 %,300
219034,286,PT. Mitra Energi Buana ,niaga gas bumi dan pembangunan pembangkit tenaga ata power plant,161.261,99.5 %,300
219038,1670,PT DMS Graha,Real estat dan properti,105.785.405.153,99.70999908 %,1092
219039,1670,PT DMS Laguna,Real estat dan properti,116.613.608.725,99.51999664 %,1092
219041,1670,PT Padjadjaran Raya,Real estat dan properti,382.649.810.155,99.61000061 %,1092
219040,1670,PT DMS Prima Sentosa,Real estat dan properti,771.805.468.654,99.98000336 %,1092
219036,1670,PT Accola Hotel Indonesia,Hotel,326.544.767.567,99.98999786 %,1092
219037,1670,PT DMS Cipta Pesona,Real estat dan properti,51.321.502.965,99.0 %,1092
219042,573,PT Servewell Offshore,Jasa Pelayaran,17.357.524,77.69999695 %,1024
219043,574,PT. COTTONINDO ARIESTA Tbk,Consumer Goods Industry Cosmetics And Household non Durability,254.725.484.771,100.0 %,1047
219047,287,PT MNC Graha Surabaya,Pengembang properti,270.298,99.98999786 %,301
219048,287,PT MNC Land Bali,"Resor, Lapangan Golf & Hotel",8.407.659,99.98999786 %,301
