Id,FkProfileId,Name,Role,Independent,IdField
109102,668,Hari Purnomo,KOMISARIS,Ya,1205
109103,678,Steve Matthew Utomo,KOMISARIS UTAMA,Tidak,1258
109104,678,"Hendro Roestanto, SE",KOMISARIS,Ya,1258
109106,211,"Arie Kusumastuti Maria, S.H., M.Kn.",KOMISARIS,Ya,221
109105,211,Ang Andri Pribadi,KOMISARIS UTAMA,Tidak,221
109108,212,Harijanto,KOMISARIS,Tidak,222
109109,212,Jazid,KOMISARIS,Ya,222
109107,212,Tjandra Mindharta Gozali,PRESIDEN KOMISARIS,Tidak,222
109110,213,"Hj. Ismayati Solihat, SP",KOMISARIS UTAMA,Tidak,223
109111,213,Basa Sidabutar,KOMISARIS,Ya,223
109112,663,Zainal Hadi HAS HB,KOMISARIS UTAMA,Tidak,1200
109113,663,Nur Prasetyo,KOMISARIS,Ya,1200
109114,663,Iwanho,KOMISARIS,Tidak,1200
109115,734,Didik Ariyanto,KOMISARIS UTAMA,Tidak,1314
109116,734,Andi Sudhana,KOMISARIS,Ya,1314
109117,721,Imelda Lin,KOMISARIS UTAMA,Tidak,1301
109118,721,Doktorandus I Dewa Gde Suthapa,KOMISARIS,Ya,1301
109119,721,Wilfred Schultz,KOMISARIS,Tidak,1301
109120,4867,Hasanul Arifin Hasibuan,KOMISARIS UTAMA,Tidak,1254
109121,4867,Cosmas Kiardi,KOMISARIS,Tidak,1254
109122,4867,Brikman Sinaga,KOMISARIS,Ya,1254
109123,214,Lim Eng Khim,KOMISARIS UTAMA,Tidak,224
109124,214,Sigit Priambodo,KOMISARIS,Tidak,224
109125,214,Rahardja Alimhamzah,KOMISARIS,Ya,224
109126,214,Chan Kiat,KOMISARIS,Tidak,224
109127,214,Gottfried Tampubolon,KOMISARIS,Ya,224
109130,1645,Ida Bagus Putu Sinarbawa,KOMISARIS,Ya,1097
109128,1645,Hendra David,KOMISARIS UTAMA,Tidak,1097
109129,1645,Adikin Basirun,KOMISARIS,Tidak,1097
109133,215,Agnes Novella Hidjaja,KOMISARIS,Tidak,225
109131,215,Awong Hidjaja,KOMISARIS UTAMA,Tidak,225
109132,215,Soebianto Bambang S.,KOMISARIS,Ya,225
109140,560,Amit Varma,KOMISARIS,Ya,1020
109134,560,Paulus Kusuma Gunawan,KOMISARIS UTAMA,Tidak,1020
109135,560,Husen Sutakaria,WAKIL KOMISARIS UTAMA,Tidak,1020
109136,560,Sudarsono,KOMISARIS,Tidak,1020
109137,560,Darwin Cyril Noerhadi,KOMISARIS,Tidak,1020
109138,560,Alexander Steven Rusli,KOMISARIS,Ya,1020
109139,560,Heridadi,KOMISARIS,Ya,1020
109141,561,Gouw Erene Goetama,KOMISARIS UTAMA,Tidak,1009
109142,561,Harry Danui,KOMISARIS,Ya,1009
109144,216,Erry Riyana Hardjapamekas,KOMISARIS,Ya,226
109145,216,Lindawati Gani,KOMISARIS,Ya,226
109146,216,Natalia P.P. Soebagjo,KOMISARIS,Ya,226
109147,216,Jan Martin Onni Lindstrom,KOMISARIS,Tidak,226
109148,216,Tom Cornelis Gerardus van der Lee,KOMISARIS,Tidak,226
109149,216,Christopher Bryan Bush,KOMISARIS,Tidak,226
109143,216,Ipung Kurnia,KOMISARIS UTAMA,Tidak,226
109150,217,Harry Danui,KOMISARIS,Ya,227
109151,217,Drs Toto Wahyudiyanto,PRESIDEN KOMISARIS,Ya,227
109153,719,Caecilia Sulistiowati,KOMISARIS,Tidak,1299
109152,719,Tan Tjoe Liang,KOMISARIS UTAMA,Ya,1299
109154,218,A.R. Sofyan,KOMISARIS UTAMA,Tidak,228
109155,218,Ahmad Sanusi,KOMISARIS,Ya,228
109157,562,Ricky Chilnady Pratama,KOMISARIS,Tidak,1049
109156,562,Aryo Widiwhardhono,KOMISARIS UTAMA,Ya,1049
109159,219,Paul Norman Janelle,WAKIL PRESIDEN KOMISARIS,Tidak,229
109160,219,Justin Guy Mayall,KOMISARIS,Ya,229
109161,219,Luthfi Mardiansyah,KOMISARIS,Ya,229
109158,219,John Gledhill,PRESIDEN KOMISARIS,Tidak,229
109162,563,JONATHAN JOCHANAN,KOMISARIS UTAMA,Ya,986
109163,563,ELLY TJANDRA,KOMISARIS,Tidak,986
109164,563,SUKARTA,KOMISARIS,Tidak,986
109167,220,Michael Winata,KOMISARIS,Tidak,230
109165,220,Iskandar Ali,KOMISARIS UTAMA,Tidak,230
109166,220,"Drs. Zainuddin Effendi, MM",KOMISARIS,Ya,230
109169,1646,Nandar Ayi Yusamsi,KOMISARIS,Ya,1163
109168,1646,Tan Ping,KOMISARIS UTAMA,Tidak,1163
109170,1785,Lo Khie Pong,KOMISARIS UTAMA,Tidak,1188
109171,1785,Sihol Siagian,KOMISARIS,Ya,1188
109172,221,Tjandra Widjaja,KOMISARIS UTAMA,Tidak,231
109173,221,Dini Virtianty,KOMISARIS,Ya,231
109174,1648,Herry Wijaya,KOMISARIS UTAMA,Tidak,1075
109175,1648,Alip,KOMISARIS,Ya,1075
109176,564,Ferriyady Hartadinata,KOMISARIS UTAMA,Tidak,983
109177,564,Fendy Wijaya ,KOMISARIS,Tidak,983
109178,564,Drs. Suprihadi Usman,KOMISARIS,Ya,983
109183,222,Astria Wizayanti,KOMISARIS,Ya,232
109179,222,Lawrence Barki,KOMISARIS UTAMA,Tidak,232
109180,222,Drs. Yun Mulyana,KOMISARIS,Tidak,232
109181,222,Steven Scott Barki,KOMISARIS,Tidak,232
109182,222,Dody Hasril,KOMISARIS,Ya,232
109184,223,Hamidin,PRESIDEN KOMISARIS,Ya,233
109185,223,Hartono Tanoesoedibjo,KOMISARIS,Tidak,233
109186,223,Michael Stefan Dharmajaya,KOMISARIS,Tidak,233
109196,224,Alexander Reyza,KOMISARIS,Ya,235
109195,224,"Prof. Dr. K.H Said Aqil Siroj, M.A",KOMISARIS UTAMA,Tidak,235
109197,3899,Nita Federika,KOMISARIS UTAMA,Tidak,1244
109198,3899,Tunggul Guntur Pasaribu,KOMISARIS,Tidak,1244
109199,3899,Sihol Siagian,KOMISARIS,Ya,1244
109202,225,Mohamad Hassan,KOMISARIS,Ya,236
109200,225,Farida Bau,KOMISARIS UTAMA,Tidak,236
109201,225,Kanaka Puradiredja,KOMISARIS,Ya,236
109207,226,Adi Pranoto Leman,KOMISARIS,Ya,237
109203,226,Franciscus Welirang,KOMISARIS UTAMA,Tidak,237
109204,226,Moleonoto (Paulus Moleonoto),KOMISARIS,Tidak,237
109205,226,Alamsyah,KOMISARIS,Tidak,237
109206,226,Florentinus Gregorius Winarno,KOMISARIS,Ya,237
109208,227,Suardi Latief,KOMISARIS,Tidak,238
109209,227,VITA DIANI SATIADHI,PRESIDEN KOMISARIS,Tidak,238
109210,227,"Prof. Dr. CYNTHIA AFRIANI, SE, ME",KOMISARIS,Ya,238
109212,672,Wendy Isnandar,KOMISARIS,Ya,1209
109211,672,Achmad Machlus Sadat,KOMISARIS UTAMA,Tidak,1209
109219,228,Wiro Atmojo Wijaya,KOMISARIS,Ya,822
109218,228,Manuel Djunako,PRESIDEN KOMISARIS,Tidak,822
109222,1651,Sumarni,KOMISARIS,Ya,1117
109220,1651,Surja Hartono,KOMISARIS UTAMA,Tidak,1117
109221,1651,Atsushi Takahama,KOMISARIS,Tidak,1117
109225,1652,Ryan Fong Jaya,KOMISARIS,Tidak,1115
109223,1652,Lina Suti,PRESIDEN KOMISARIS,Tidak,1115
109224,1652,Oei Michelle Mallorie Sunogo,KOMISARIS,Tidak,1115
109228,1652,Omri Samosir,KOMISARIS,Ya,1115
109226,1652,Stella Sutrisno,KOMISARIS,Tidak,1115
109227,1652,Hongisisilia,KOMISARIS,Ya,1115
109229,229,BUDI DHARMA WREKSOATMODJO,KOMISARIS UTAMA,Tidak,240
109230,229,JUNICHIRO TAKAHASHI,KOMISARIS,Tidak,240
109231,229,DYAH SULISTYANDHARI,KOMISARIS,Ya,240
109232,230,BAMBANG SETIAWAN,KOMISARIS UTAMA,Tidak,242
109233,230,LAY THIAM SIONG,KOMISARIS,Ya,242
109235,231,DEAN ARSLAN,KOMISARIS,Ya,243
109234,231,ENGKOS SADRAH,KOMISARIS UTAMA,Ya,243
109236,1654,Lina,KOMISARIS UTAMA,Tidak,1132
109237,1654,Welly,KOMISARIS,Ya,1132
109240,232,Cahyadi Wijaya,KOMISARIS,Ya,244
109238,232,Toshihiko Terao,KOMISARIS UTAMA,Tidak,244
109239,232,Yoshinobu Matsumura,KOMISARIS,Tidak,244
109244,233,Hanadi Rahardja,KOMISARIS,Ya,245
109245,233,Mohamad Jusuf Hamka,KOMISARIS,Ya,245
109246,233,Tan Lian Soei,KOMISARIS,Ya,245
109241,233,Soebronto Laras,KOMISARIS UTAMA,Tidak,245
109242,233,Pranata Hajadi,WAKIL KOMISARIS UTAMA,Tidak,245
109243,233,Eugene Cho Park,KOMISARIS,Tidak,245
109249,234,Agus Hasan Pura Anggawijaya,KOMISARIS,Ya,246
109247,234,Soebronto Laras,KOMISARIS UTAMA,Tidak,246
109248,234,Josef Utamin,KOMISARIS,Tidak,246
109251,235,LINDAWATI,KOMISARIS UTAMA,Tidak,247
109250,235,Kelvin Choon Jhen Lee,KOMISARIS,Ya,247
109252,236,Laksono Trisnantoro,KOMISARIS UTAMA,Tidak,248
109253,236,Didi Agus Mintadi,KOMISARIS,Tidak,248
109254,236,Teddy Wibisana,KOMISARIS,Ya,248
109255,236,Achmad Ghufron Sirodj,KOMISARIS,Ya,248
109258,237,Supranoto Dipokusumo,KOMISARIS,Ya,249
109256,237,"Welly Muliawan,Lie",PRESIDEN KOMISARIS,Ya,249
109257,237,Gunardi Go,KOMISARIS,Tidak,249
109259,565,Donny Janson Manua,PRESIDEN KOMISARIS,Tidak,250
109260,565,Arie Rinaldi,KOMISARIS,Ya,250
109261,238,Tamzil Tanmizi,KOMISARIS UTAMA,Tidak,251
109263,238,Ignatius Evan Rickyanto Harsono,KOMISARIS,Ya,251
109262,238,Kimberly Azalea Tanmizi,KOMISARIS,Tidak,251
109273,239,M. Jasman Panjaitan,KOMISARIS,Tidak,252
109264,239,Deshnee Naidoo,PRESIDEN KOMISARIS,Tidak,252
109265,239,Muhammad Rachmat Kaimuddin,WAKIL PRESIDEN KOMISARIS,Tidak,252
109266,239,Yusuke Niwa,KOMISARIS,Tidak,252
109267,239,Gustavo Garavaglia,KOMISARIS,Tidak,252
109268,239,Farrah Carrim,KOMISARIS,Tidak,252
109269,239,Raden Sukhyar,KOMISARIS,Ya,252
109270,239,Rudiantara,KOMISARIS,Ya,252
109271,239,Dwia Aries Tina Pulubuhu,KOMISARIS,Ya,252
109272,239,Fabio Ferraz,KOMISARIS,Tidak,252
109277,240,Joseph Hon Pong Ng,KOMISARIS,Tidak,253
109278,240,John William Ryan,KOMISARIS,Tidak,253
109279,240,Hans Kartikahadi,KOMISARIS,Ya,253
109280,240,Bambang Permadi Soemantri Brodjonegoro,KOMISARIS,Ya,253
109281,240,Sulaiman Arif Arianto,KOMISARIS,Ya,253
109274,240,Manuel Velez Pangilinan,KOMISARIS UTAMA,Tidak,253
109275,240,Benny Setiawan Santoso,KOMISARIS,Tidak,253
109276,240,Christopher Huxley Young,KOMISARIS,Tidak,253
109282,1655,Diah Soemedi,KOMISARIS UTAMA,Ya,1124
109283,1655,Istanto Burhan,KOMISARIS,Ya,1124
109284,241,Sri Prakash Lohia,PRESIDEN KOMISARIS,Tidak,254
109285,241,Amit Lohia,WAKIL PRESIDEN KOMISARIS,Tidak,254
109286,241,Humphrey R. Djemat,KOMISARIS,Ya,254
109287,242,WIDJIJONO NURHADI,KOMISARIS UTAMA,Tidak,255
109288,242,I GUSTI PUTU SURYAWIRAWAN,KOMISARIS,Ya,255
109289,242,H. JAN BURHANUDIN,KOMISARIS,Ya,255
109290,243,Chng Chin Hon,KOMISARIS UTAMA,Ya,256
109291,243,Mohamad Hekal,KOMISARIS,Ya,256
109295,244,Farid Harianto,KOMISARIS,Ya,257
109296,244,Eko Putro Sandjojo,KOMISARIS,Ya,257
109292,244,Agus Lasmono,KOMISARIS UTAMA,Tidak,257
109293,244,Richard Bruce Ness,WAKIL KOMISARIS UTAMA,Tidak,257
109294,244,Indracahya Basuki,KOMISARIS,Tidak,257
109300,245,Andri Setiawan Yapsir,KOMISARIS,Tidak,258
109301,245,"Drs. Pande Putu Raka, Ma",KOMISARIS,Ya,258
109302,245,"Dr.Ramelan SH,MH",KOMISARIS,Ya,258
109303,245,"DR. Ir. Rizal Affandi Lukman,M.A.",KOMISARIS,Ya,258
109297,245,"Saleh Husin , SE, MSi",PRESIDEN KOMISARIS,Tidak,258
109298,245,Kosim Sutiono,KOMISARIS,Tidak,258
109299,245,Sukirta Mangku Djaja,KOMISARIS,Tidak,258
109304,1656,Jung Hyo Choi,PRESIDEN KOMISARIS,Tidak,1095
109305,1656,Widhyawan Prawiraatmadja,KOMISARIS,Ya,1095
109308,246,Sugianto Kusuma,WAKIL KOMISARIS UTAMA,Tidak,259
109306,246,Kiki Syahnakri,KOMISARIS UTAMA,Ya,259
109307,246,Tomy Winata,WAKIL KOMISARIS UTAMA,Tidak,259
109309,246,Elizawatie Simon,KOMISARIS,Ya,259
109310,246,Pesta Uli Sitanggang,KOMISARIS,Ya,259
109314,247,Karel Patipeilohy,KOMISARIS,Tidak,260
109315,247,Amelia Gozali,KOMISARIS,Tidak,260
109316,247,"Sukidi, Ph.D",KOMISARIS,Ya,260
109311,247,Todo Sihombing,PRESIDEN KOMISARIS,Ya,260
109312,247,Hadi Cahyadi,WAKIL PRESIDEN KOMISARIS,Ya,260
109313,247,Agoes Soelistyo Santoso,KOMISARIS,Tidak,260
109317,566,LIES YULIANA WINATA,KOMISARIS UTAMA,Tidak,1011
109318,566,IR HADI AVILLA TAMZIL,KOMISARIS,Ya,1011
109319,248,Ignatius Ari Djoko Purnomo,KOMISARIS UTAMA,Tidak,261
109320,248,Elisa Ganda Togu Manurung,KOMISARIS,Ya,261
109321,248,"Thomson Siagian, SH",KOMISARIS,Ya,261
109322,248,Joni Supriyanto,KOMISARIS,Ya,261
109323,249,Leny Halim,KOMISARIS,Tidak,262
109324,249,Jugi Prajogio,KOMISARIS,Ya,262
109325,250,Karna Brata Lesmana,KOMISARIS UTAMA,Tidak,263
109326,250,Hasan Efendi Liem,KOMISARIS,Ya,263
109333,251,FX Sutijastoto,KOMISARIS,Tidak,264
109327,251,Kevin Gerard Gluskie,KOMISARIS UTAMA,Tidak,264
109328,251,Tedy Djuhar,WAKIL KOMISARIS UTAMA,Ya,264
109329,251,Simon Subrata,WAKIL KOMISARIS UTAMA,Ya,264
109330,251,Franciscus Welirang,KOMISARIS,Ya,264
109331,251,Juan Francisco Defalque,KOMISARIS,Tidak,264
109332,251,Rene Samir Aldach,KOMISARIS,Tidak,264
109339,1789,Susan Widjayawati,KOMISARIS UTAMA,Tidak,1193
109340,1789,Bernardino Moningka Vega Jr.,KOMISARIS,Ya,1193
109341,1789,Tjio Yafet Kristanto,KOMISARIS,Ya,1193
109344,567,LM. ARYA BIMA YUDIANTARA,KOMISARIS,Ya,1031
109342,567,DRAJAT SULISTYO,KOMISARIS UTAMA,Tidak,1031
109343,567,ABDUR RAHIM HASAN,KOMISARIS,Ya,1031
109346,568,R.R. DEWI ARIYANI,KOMISARIS,Tidak,1005
109347,568,HARY KRISWANTO,KOMISARIS,Ya,1005
109348,568,BAY MOKHAMAD HASANI,KOMISARIS,Ya,1005
109345,568,ZUHRI IRYANSYAH,KOMISARIS UTAMA,Tidak,1005
109351,253,Agnes Goretti,KOMISARIS,Ya,266
109349,253,Felielyne Halim,PRESIDEN KOMISARIS,Tidak,266
109350,253,Irawan Sastrotanojo,KOMISARIS,Ya,266
109354,1802,-,KOMISARIS,Ya,1223
109355,1802,Anang Rikza Masyadi,KOMISARIS,Ya,1223
109352,1802,Asep Sulaeman Sabanda,KOMISARIS UTAMA,Tidak,1223
109353,1802,-,KOMISARIS,Tidak,1223
109358,1658,Agus Mulyanto,KOMISARIS,Ya,1089
109359,1658,Mashudi Hamka,KOMISARIS,Tidak,1089
109360,1658,Sandy Wiguna,KOMISARIS,Ya,1089
109356,1658,Syafril Nasution,KOMISARIS UTAMA,Tidak,1089
109357,1658,Indra Pudjiastuti,KOMISARIS,Tidak,1089
109363,1659,Roy Edison Maningkas,KOMISARIS,Ya,1106
109361,1659,Dr. Tjandra Yoga Aditama,KOMISARIS UTAMA,Tidak,1106
109362,1659,Drs H Wirdhan Denny,KOMISARIS,Tidak,1106
109364,718,Henry Pelindo Panjaitan,KOMISARIS UTAMA,Tidak,1298
109365,718,Amir Hamzah,KOMISARIS,Tidak,1298
109366,718,Ecep Suwardani Yasa,KOMISARIS,Ya,1298
109367,701,Asriani Natong,KOMISARIS UTAMA,Tidak,1281
109368,701,Danny Eugene Diepenhorst,KOMISARIS,Ya,1281
109383,254,Wijayanto Samirin,KOMISARIS,Ya,267
109369,254,Cliff Woo Chiu Man,KOMISARIS,Tidak,267
109370,254,Patrick Walujo,KOMISARIS,Tidak,267
109371,254,Meirijal Nur,KOMISARIS,Tidak,267
109372,254,Hernando,KOMISARIS,Ya,267
109373,254,Rudiantara,KOMISARIS,Ya,267
109374,254,Halim Alamsyah,KOMISARIS UTAMA,Tidak,267
109375,254,Aziz Ahmad M Aluthman Fakhroo,WAKIL KOMISARIS UTAMA,Tidak,267
109376,254,Canning Fok Kin Ning,WAKIL KOMISARIS UTAMA,Tidak,267
109377,254,Ahmad Abdulaziz A A Al-Neama,KOMISARIS,Tidak,267
109378,254,Rene Heinz Werner,KOMISARIS,Tidak,267
109379,254,Nigel Thomas Byrne,KOMISARIS,Tidak,267
109380,254,Frank John Sixt,KOMISARIS,Tidak,267
109381,254,Syed Maqbul Quader,KOMISARIS,Ya,267
109382,254,Elisa Lumbantoruan,KOMISARIS,Ya,267
109385,255,ENDANG FIFI SUSANTO,KOMISARIS,Tidak,268
109386,255,BING HARTONO POERNOMOSIDI,KOMISARIS,Ya,268
109387,255,WELLY TANTONO ,KOMISARIS,Ya,268
109384,255,MAKMUR WIDJAJA,KOMISARIS UTAMA,Ya,268
109388,1660,Shirley Suwantinna,KOMISARIS UTAMA,Tidak,1084
109389,1660,"Samsul Hidayat, SE, MBA",KOMISARIS,Ya,1084
109392,256,Rahul Shah ,KOMISARIS,Tidak,269
109390,256,Winston Jusuf ,PRESIDEN KOMISARIS,Tidak,269
109391,256,Sargato,KOMISARIS,Ya,269
109408,257,Maneewan Vachiruckul,KOMISARIS,Tidak,270
109393,257,Prof. Djisman Simandjuntak,KOMISARIS UTAMA,Ya,270
109394,257,Somsak Sithinamsuwan,KOMISARIS,Tidak,270
109395,257,Somruedee Chaimongkol,KOMISARIS,Tidak,270
109396,257,Mahyudin Lubis,KOMISARIS,Ya,270
109397,257,Djoko Wintoro,KOMISARIS,Ya,270
109398,257,Fredi Chandra,KOMISARIS,Tidak,270
109399,257,Kirana Limpaphayom,KOMISARIS,Tidak,270
109400,257,Maneewan Vachiruckul,KOMISARIS,Tidak,270
109401,257,Prof. Djisman Simandjuntak,KOMISARIS UTAMA,Ya,270
109402,257,Somsak Sithinamsuwan,KOMISARIS,Tidak,270
109403,257,Somruedee Chaimongkol,KOMISARIS,Tidak,270
109404,257,Mahyudin Lubis,KOMISARIS,Ya,270
109405,257,Djoko Wintoro,KOMISARIS,Ya,270
109406,257,Fredi Chandra,KOMISARIS,Tidak,270
109407,257,Kirana Limpaphayom,KOMISARIS,Tidak,270
109412,679,Jhony Saputra,KOMISARIS UTAMA,Tidak,1259
109413,679,Bambang Aria Wisena,KOMISARIS,Tidak,1259
109414,679,Usman Aji Purnomo,KOMISARIS,Ya,1259
109415,1662,Tie Aswan,KOMISARIS UTAMA,Tidak,1077
109416,1662,Irwan Arifin,KOMISARIS,Ya,1077
109417,1662,Fariz Hutama Putra,KOMISARIS,Tidak,1077
109418,740,Jusuf Sjariffudin,KOMISARIS UTAMA,Ya,1320
109419,740,Dadang Suryanto,KOMISARIS,Ya,1320
109422,259,Connie Teresianti H,KOMISARIS,Ya,273
109420,259,Rohadi,KOMISARIS UTAMA,Tidak,273
109421,259,Muhadi,KOMISARIS,Tidak,273
109425,640,Reynard Mandra Poernawan,KOMISARIS,Ya,1071
109423,640,Jap Astrid Patricia,KOMISARIS UTAMA,Tidak,1071
109424,640,UMAR ABDULLAH,KOMISARIS,Ya,1071
109426,260,Santoso,PRESIDEN KOMISARIS,Tidak,274
109427,260,Nanyang Santoso,KOMISARIS,Tidak,274
109428,260,Tommy Wijaya,KOMISARIS,Tidak,274
109429,260,Agus Kristiyono,KOMISARIS,Ya,274
109430,530,Cahyono Cahya Angkasa,KOMISARIS UTAMA,Tidak,944
109431,530,Adika Nuraga Bakrie,KOMISARIS,Tidak,944
109432,530,Diyan Hapsari ,KOMISARIS,Ya,944
109433,530,Ori Setianto,KOMISARIS,Ya,944
109438,261,Lidwina Ong,KOMISARIS,Ya,275
109434,261,Sugianto Kusuma,PRESIDEN KOMISARIS,Tidak,275
109435,261,Tomy Winata,WAKIL PRESIDEN KOMISARIS,Tidak,275
109436,261,Hartono Tjahjadi Adiwana,WAKIL PRESIDEN KOMISARIS,Tidak,275
109437,261,Ku Siew Kuan,KOMISARIS,Ya,275
109439,262,"LetJen TNI (Purn.) Dr. (H.C.) H. Sutiyoso, S.H.",PRESIDEN KOMISARIS,Tidak,276
109440,262,Masagoes Ismail Ning,KOMISARIS,Tidak,276
109441,262,Frans Satyaki Sunito,KOMISARIS,Ya,276
109442,262,Kristianto Indrawan,KOMISARIS,Ya,276
109443,263,H. Sumedi,KOMISARIS,Ya,277
109444,263,Thee Ning Khong,KOMISARIS UTAMA,Tidak,277
109447,569,H. M. Andy Arslan Djunaid,KOMISARIS UTAMA,Tidak,1003
109445,569,Ahmad Nugraha,KOMISARIS,Ya,1003
109446,569,Dhimas Achmad Sidharta,KOMISARIS,Ya,1003
109448,569,H. Sachroni,KOMISARIS,Tidak,1003
109449,264,Haji Syamsir Siregar,KOMISARIS UTAMA,Tidak,278
109450,264,Bambang Budi Hendarto,WAKIL KOMISARIS UTAMA,Ya,278
109451,264,Hendrick Kolonas,KOMISARIS,Tidak,278
109452,264,Ito Sumardi Djuni Sanyoto,KOMISARIS,Ya,278
109457,266,Vivian Setjakusuma,KOMISARIS,Tidak,280
109458,266,Okky Dharmosetio ,KOMISARIS,Ya,280
109456,266,Candra Ciputra,KOMISARIS UTAMA,Tidak,280
109459,570,Hantoro,KOMISARIS UTAMA,Tidak,1010
109460,570,Buhanudin Amin,KOMISARIS,Ya,1010
109467,267,Abdul Rachman,KOMISARIS,Ya,281
109461,267,Mohammad Zainal Fatah,KOMISARIS UTAMA,Tidak,281
109462,267,Raja Erizman,KOMISARIS,Tidak,281
109463,267,M. Roskanedi,KOMISARIS,Tidak,281
109464,267,Chandra Wijaya,KOMISARIS,Ya,281
109465,267,Seppalga Ahmad,KOMISARIS,Ya,281
109466,267,Marsetio,KOMISARIS,Ya,281
109472,268,Segara Utama,KOMISARIS,Ya,282
109468,268,Lim Merry,KOMISARIS,Tidak,282
109469,268,Purwo Hari Prawiro,PRESIDEN KOMISARIS,Tidak,282
109470,268,Gunawan Tenggarahardja,KOMISARIS,Ya,282
109471,268,Jerry Hua-Lin Wang,KOMISARIS,Tidak,282
109473,269,Yongky Wijaya,KOMISARIS UTAMA,Tidak,283
109474,269,"Prof. Dr. Made Sudarma MM, CPA, CA. Ak.",KOMISARIS,Ya,283
109475,269,Jean-Pierre Ting,KOMISARIS,Tidak,283
109481,270,Rahmat Hidayat Pulungan,KOMISARIS,Ya,284
109476,270,Fachmi Idris,KOMISARIS UTAMA,Tidak,284
109477,270,Musthofa Fauzi,KOMISARIS,Ya,284
109478,270,Dwi Ary Purnomo,KOMISARIS,Tidak,284
109479,270,Wiku Adisasmito,KOMISARIS,Tidak,284
109480,270,Rendi Witular,KOMISARIS,Tidak,284
109486,271,Christian Razon Gonzalez,PRESIDEN KOMISARIS,Tidak,286
109487,271,Emilio Manual V. Pascua,KOMISARIS,Tidak,286
109488,271,Dani Rusli Utama,KOMISARIS,Ya,286
109489,1664,Abdul Haris Nofianto,KOMISARIS UTAMA,Ya,1085
109490,1664,Dolvy Elvianes,KOMISARIS,Ya,1085
109491,1665,Tjia Daniel Wirawan,KOMISARIS UTAMA,Tidak,1140
109492,1665,Airin,KOMISARIS,Ya,1140
109493,272,HERMAN NURSALIM,PRESIDEN KOMISARIS,Tidak,287
109494,272,TODO SIHOMBING,WAKIL PRESIDEN KOMISARIS,Tidak,287
109495,272,SANG NYOMAN SUWISMA,KOMISARIS,Ya,287
109496,272,RASIDI,KOMISARIS,Ya,287
109497,273,Soepono,PRESIDEN KOMISARIS,Tidak,288
109498,273,Surya A. Soepono,KOMISARIS,Tidak,288
109499,273,Prof. Dr. Ir. D.N. Adnyana,KOMISARIS,Ya,288
109500,273,-,KOMISARIS,Ya,288
109502,274,Widjaya Hambali,KOMISARIS,Ya,289
109501,274,Teguh Pudjowigoro,PRESIDEN KOMISARIS,Ya,289
109504,275,Melania Halim,KOMISARIS,Ya,290
109503,275,Hadi Purnomo,KOMISARIS UTAMA,Tidak,290
109507,276,Fadelan,KOMISARIS,Ya,291
109505,276,HMY Bambang Sujanto,PRESIDEN KOMISARIS,Tidak,291
109506,276,Ali Sugiharto Wibisono,KOMISARIS,Tidak,291
109508,695,Au Bintoro,KOMISARIS UTAMA,Tidak,1275
109509,695,Rolf Bakri Pohan,KOMISARIS,Tidak,1275
109510,695,Eka Surya,KOMISARIS,Ya,1275
109511,1666,Albert Maknawi,KOMISARIS UTAMA,Tidak,1098
109512,1666,Sim Idrus Munandar,KOMISARIS,Ya,1098
109513,1666,Freenyan Liwang,KOMISARIS,Ya,1098
109514,1666,Jeanny Maknawi Joe,KOMISARIS,Tidak,1098
109515,1666,Yamaguchi Masahiro,KOMISARIS,Tidak,1098
109518,1667,Atiff Ibrahim Gill,KOMISARIS,Tidak,1112
109516,1667,Hartono Atmadja,KOMISARIS UTAMA,Tidak,1112
109517,1667,Robert Chandrakelana Adjie,KOMISARIS,Tidak,1112
109521,1667,E. Maurits Klavert,KOMISARIS,Tidak,1112
109519,1667,Drs. Herbudianto,KOMISARIS,Ya,1112
109520,1667,Drs. Maurits D. R. Lalisang,KOMISARIS,Ya,1112
109522,694,Nelly Henry,KOMISARIS,Ya,1274
109523,694,P Sartono,KOMISARIS UTAMA,Tidak,1274
109524,694,Agung Sampurna,KOMISARIS,Ya,1274
109525,277,Anuvat Chalermchai,KOMISARIS UTAMA,Tidak,292
109526,277,Warit Jintanawan,KOMISARIS,Tidak,292
109527,277,Krisana Eamvorasombat,KOMISARIS,Ya,292
109530,278,"Eli Rosiana, SE",KOMISARIS,Ya,293
109528,278,Philip Lam Tin Sing,KOMISARIS UTAMA,Tidak,293
109529,278,Djoni Sukohardjo,KOMISARIS,Tidak,293
109538,279,GAN MICHAEL ,KOMISARIS,Ya,294
109531,279,SETYONO DJUANDI DARMONO,KOMISARIS UTAMA,Tidak,294
109532,279,"DRS. H. SUHARDI ALIUS, MH",WAKIL KOMISARIS UTAMA,Ya,294
109533,279,HADI RAHARDJA,KOMISARIS,Tidak,294
109534,279,GAN MICHAEL ,KOMISARIS,Ya,294
109535,279,SETYONO DJUANDI DARMONO,KOMISARIS UTAMA,Tidak,294
109536,279,"DRS. H. SUHARDI ALIUS, MH",WAKIL KOMISARIS UTAMA,Ya,294
109537,279,HADI RAHARDJA,KOMISARIS,Tidak,294
109539,725,Eddy Japarto,KOMISARIS UTAMA,Tidak,1305
109540,725,Selamat Sodugaon Carl F,KOMISARIS,Ya,1305
109543,280,Rokhmad Sunanto,KOMISARIS,Ya,824
