Id,FkProfileId,Name,Role,Affiliated,IdField
185030,1660,Djonny Saksono,DIREKTUR UTAMA,Ya,1084
185034,256,Arun Viswanathan  ,DIREKTUR,Ya,269
185032,256,Rocky Oktanso Sugih,PRESIDEN DIREKTUR,Ya,269
185033,256,Ferdy Yustianto ,DIREKTUR,Ya,269
185037,257,Stephanus Demo Wawin,DIREKTUR,Ya,270
185038,257,Yulius Kurniawan Gozali,DIREKTUR,Ya,270
185039,257,Ignatius Wurwanto,DIREKTUR,Ya,270
185040,257,Junius Prakarsa Darmawan,DIREKTUR,Ya,270
185041,257,Parameth Prasan,DIREKTUR,Ya,270
185042,257,Isara Pootrakul ,DIREKTUR,Ya,270
185043,257,Chum Ramsiri,DIREKTUR,Ya,270
185044,257,Mulianto,DIREKTUR UTAMA,Ya,270
185045,257,Jusnan Ruslan,DIREKTUR,Ya,270
185046,257,Stephanus Demo Wawin,DIREKTUR,Ya,270
185047,257,Yulius Kurniawan Gozali,DIREKTUR,Ya,270
185048,257,Ignatius Wurwanto,DIREKTUR,Ya,270
185049,257,Junius Prakarsa Darmawan,DIREKTUR,Ya,270
185051,257,Isara Pootrakul ,DIREKTUR,Ya,270
185035,257,Mulianto,DIREKTUR UTAMA,Ya,270
185036,257,Jusnan Ruslan,DIREKTUR,Ya,270
185052,257,Chum Ramsiri,DIREKTUR,Ya,270
185050,257,Parameth Prasan,DIREKTUR,Ya,270
185056,679,Temmy Iskandar,DIREKTUR,Ya,1259
185055,679,Indra Irawan,DIREKTUR UTAMA,Ya,1259
185060,1662,David Yamanto,DIREKTUR,Ya,1077
185057,1662,Ronald Adrianta,WAKIL DIREKTUR UTAMA,Ya,1077
185058,1662,Yentoro,DIREKTUR UTAMA,Ya,1077
185059,1662,Samsul Effendi ,DIREKTUR,Ya,1077
185064,740,Yuliana,,Tidak,1320
185061,740,Erik Rivai Ridzal,DIREKTUR UTAMA,Tidak,1320
185062,740,Asrul Abdillah Ali,WAKIL DIREKTUR UTAMA,Tidak,1320
185063,740,Adrianus Yose Hartono,DIREKTUR,Tidak,1320
185067,259,Ryan Nurfitriandy,DIREKTUR,Ya,273
185065,259,Harijadi Soedarjo,DIREKTUR UTAMA,Ya,273
185066,259,Harli Wijayadi,DIREKTUR,Ya,273
185069,640,BAJA ERIKSON NAIBAHO,DIREKTUR,Ya,1071
185068,640,Darmawan Suryadi SM,DIREKTUR UTAMA,Ya,1071
185074,260,Bambang Pramadi Pramusinto,DIREKTUR,Ya,274
185070,260,Mary Ang Santoso,PRESIDEN DIREKTUR,Ya,274
185071,260,Antonius Benady,DIREKTUR,Ya,274
185072,260,Jimmy Wijaya Joeng,DIREKTUR,Ya,274
185073,260,Ignatius Nugraha Widiyanta,DIREKTUR,Ya,274
185076,530,Melky Aliandri,DIREKTUR,Ya,944
185075,530,Resza Adikreshna,DIREKTUR UTAMA,Ya,944
185082,261,Agung Rin Prabowo,DIREKTUR,Ya,275
185077,261,Santoso Gunara,PRESIDEN DIREKTUR,Ya,275
185078,261,Lanny Pujilestari Liga,DIREKTUR,Ya,275
185079,261,Hendi Lukman,DIREKTUR,Ya,275
185080,261,Tony Soesanto,DIREKTUR,Ya,275
185081,261,Hendra Kurniawan,DIREKTUR,Ya,275
185087,262,Yerri Go,DIREKTUR,Ya,276
185083,262,Umar Ganda,PRESIDEN DIREKTUR,Ya,276
185084,262,Zali Yahya,WAKIL PRESIDEN DIREKTUR,Ya,276
185085,262,Agus Setiadi Lukita,WAKIL PRESIDEN DIREKTUR,Ya,276
185086,262,Hardjanto Agus Priambodo,DIREKTUR,Ya,276
185090,263,Koswara,DIREKTUR,Tidak,277
185088,263,Harry Lasmono Hartawan,DIREKTUR UTAMA,Tidak,277
185089,263,The Kwen Ie ,WAKIL DIREKTUR UTAMA,Ya,277
185093,569,Dadi Adriana,DIREKTUR,Tidak,1003
185091,569,Basuki Agus,DIREKTUR UTAMA,Ya,1003
185092,569,Aji Darmaji,DIREKTUR,Tidak,1003
185098,264,Rachmat Indrajaya,DIREKTUR,Ya,278
185094,264,Renaldo Santosa,DIREKTUR UTAMA,Ya,278
185095,264,Tan Yong Nang,WAKIL DIREKTUR UTAMA,Ya,278
185096,264,Antonius Harwanto Suryo Sembodo,DIREKTUR,Ya,278
185097,264,Leo Handoko Laksono,DIREKTUR,Ya,278
185107,266,Dra. Swandayani,DIREKTUR,Ya,280
185103,266,Trisna Muliadi ,DIREKTUR UTAMA,Ya,280
185104,266,Yohannes Henky Wijaya,WAKIL DIREKTUR UTAMA,Ya,280
185105,266,"Ir. Sutopo Kristanto, MM",WAKIL DIREKTUR UTAMA,Ya,280
185106,266,"Adi Wijaya, SE",DIREKTUR,Ya,280
185110,570,Naoki Ishikawa,DIREKTUR,Ya,1010
185108,570,Jung Fan,DIREKTUR UTAMA,Tidak,1010
185109,570,Hideki Iida,DIREKTUR,Ya,1010
185115,267,Bagus Cahya Arinta B.,DIREKTUR,Ya,281
185116,267,Pramitha Wulanjani,DIREKTUR,Ya,281
185111,267,Subakti Syukur,DIREKTUR UTAMA,Ya,281
185112,267,Fitri Wiyanti,DIREKTUR,Ya,281
185113,267,Mohamad Agus Setiawan,DIREKTUR,Ya,281
185114,267,Reza Febriano,DIREKTUR,Ya,281
185121,268,Bram Van Hoof,DIREKTUR,Ya,282
185117,268,Jefri Darmadi,PRESIDEN DIREKTUR,Ya,282
185118,268,Lie Erfurt Chandra Putra Asali,DIREKTUR,Ya,282
185119,268,Fred Perry Martono,DIREKTUR,Ya,282
185120,268,Anton Goenawan,DIREKTUR,Ya,282
185126,269,Sulistiani Ikwanto,DIREKTUR,Tidak,283
185122,269,"Oei, Allan Wibisono",DIREKTUR UTAMA,Ya,283
185123,269,Drs. Lukito Budiman,DIREKTUR,Ya,283
185124,269,"Oei, Hendro Susanto",DIREKTUR,Ya,283
185125,269,Sarah Pamela,DIREKTUR,Ya,283
185132,270,Chairani Harahap,DIREKTUR,Ya,284
185127,270,David Utama,DIREKTUR UTAMA,Ya,284
185128,270,Lina Sari,DIREKTUR,Ya,284
185129,270,Andi Prazos,DIREKTUR,Ya,284
185130,270,Dharma Syahputra,DIREKTUR,Ya,284
185131,270,Jasmine Karsono,DIREKTUR,Ya,284
185140,271,Ir. Susetyo,DIREKTUR,Ya,286
185137,271,Tejas Nataraj,DIREKTUR UTAMA,Ya,286
185138,271,Christian Lorenz Vy Tan,DIREKTUR,Ya,286
185139,271,Jose Joel Maghinang Sebastian,DIREKTUR,Ya,286
185141,1664,"Nanang Sumartono H, SH",DIREKTUR UTAMA,Tidak,1085
185142,1664,Rifky Wahyudi,DIREKTUR,Tidak,1085
185144,1665,Budi Hariyanto Hartono,DIREKTUR,Ya,1140
185143,1665,Nicholas Sumasto,DIREKTUR UTAMA,Ya,1140
185149,272,IRWAN MANDRAWAN,DIREKTUR,Ya,287
185145,272,MARCELLO THEODORE TAUFIK,PRESIDEN DIREKTUR,Ya,287
185146,272,LILI,WAKIL PRESIDEN DIREKTUR,Ya,287
185147,272,LIM FUI LIONG,DIREKTUR,Ya,287
185148,272,ILHAM,DIREKTUR,Ya,287
185153,273,Andika Saputra Wongkar,DIREKTUR,Ya,288
185150,273,-,PRESIDEN DIREKTUR,Ya,288
185151,273,Veronica Lukman,PRESIDEN DIREKTUR,Ya,288
185152,273,Petrus Nugroho Dwisantoso,DIREKTUR,Ya,288
185156,274,Johannes Tong,DIREKTUR,Ya,289
185157,274,Rusbianto Wijaya,DIREKTUR,Ya,289
185154,274,Harianda Noerlan,PRESIDEN DIREKTUR,Tidak,289
185155,274,Hernowo Hadiprodjo,DIREKTUR,Ya,289
185159,275,Henry Priyono,DIREKTUR,Tidak,290
185158,275,Sonie Budi Wijaya,DIREKTUR UTAMA,Ya,290
185161,276,Andi Subroto,DIREKTUR,Tidak,291
185160,276,Permadi Al Suharto,PRESIDEN DIREKTUR,Ya,291
185162,695,Xaverius Nursalim,DIREKTUR UTAMA,Tidak,1275
185163,695,Aan Rohanah,DIREKTUR,Tidak,1275
185168,1666,Takasawa Kazunori,DIREKTUR,Ya,1098
185164,1666,Wilson Maknawi,DIREKTUR UTAMA,Ya,1098
185165,1666,Rusmin Cahyadi,DIREKTUR,Ya,1098
185166,1666,Ir. Karel Sampe Pajung,DIREKTUR,Ya,1098
185167,1666,Giat Widjaja,DIREKTUR,Ya,1098
185171,1667,Johannes Setiadharma,DIREKTUR,Ya,1112
185169,1667,Paulus Tedjosutikno,DIREKTUR UTAMA,Ya,1112
185170,1667,Peter Wiradjaja,DIREKTUR,Ya,1112
185174,694,Dani Samsul Ependi,DIREKTUR,Ya,1274
185172,694,Titus Dondi Patria Arnabaju,DIREKTUR UTAMA,Ya,1274
185173,694,Vidcy Octory,DIREKTUR,Ya,1274
185177,277,Gunarso,DIREKTUR,Tidak,292
185175,277,Boonyarit Jaiya,DIREKTUR UTAMA,Ya,292
185176,277,Susalak Khiew-Orn,DIREKTUR,Ya,292
185180,278,"Hadi Muliyono, SE Ak.",DIREKTUR,Ya,293
185178,278,Ir. Ratna Setyakusuma,PRESIDEN DIREKTUR,Ya,293
185179,278,Ir. I Made Indrawan,DIREKTUR,Ya,293
185182,279,TJAHJADI RAHARDJA,WAKIL DIREKTUR UTAMA,Ya,294
185184,279,SUTEDJA SIDARTA DARMONO,DIREKTUR,Ya,294
185185,279,TEDJO BUDIANTO LIMAN,DIREKTUR UTAMA,Ya,294
185183,279,HYANTO WIHADHI,DIREKTUR,Ya,294
185187,279,HYANTO WIHADHI,DIREKTUR,Ya,294
185188,279,SUTEDJA SIDARTA DARMONO,DIREKTUR,Ya,294
185186,279,TJAHJADI RAHARDJA,WAKIL DIREKTUR UTAMA,Ya,294
185181,279,TEDJO BUDIANTO LIMAN,DIREKTUR UTAMA,Ya,294
185190,725,Albert Sutanto,DIREKTUR,Ya,1305
185189,725,Rudy Japarto,DIREKTUR UTAMA,Ya,1305
185197,280,Nurindra Prawarianto,DIREKTUR,Ya,824
185191,280,Sidharta Prawira Oetama,PRESIDEN DIREKTUR,Ya,824
185192,280,Budi Susanto,DIREKTUR,Ya,824
185193,280,Hartanto Kusmanto,DIREKTUR,Ya,824
185194,280,Kurdi Gunawan,DIREKTUR,Ya,824
185195,280,Vebbyna Dewianti,DIREKTUR,Ya,824
185196,280,Anggara Andrian Linanda,DIREKTUR,Ya,824
185200,571,Roby Tan,DIREKTUR,Ya,993
185198,571,Andrew,DIREKTUR UTAMA,Ya,993
185199,571,Ornela Bartin Sutan Giri,DIREKTUR,Ya,993
185201,1668,Sunarto,DIREKTUR UTAMA,Ya,1083
185202,1668,FARIDA SULISTYORINI  ,DIREKTUR,Ya,1083
185204,682,Melly Elita,DIREKTUR,Ya,1262
185203,682,Drs. Kiki Rusmin Sadrach,DIREKTUR UTAMA,Ya,1262
185209,281,Winanto,DIREKTUR,Ya,295
185205,281,Pintarso Adijanto,DIREKTUR UTAMA,Ya,295
185206,281,Agoes Soegiarto Soeparman,DIREKTUR,Ya,295
185207,281,Wimpi Salim,DIREKTUR,Ya,295
185208,281,"Bambang Prijonohadi, SH",DIREKTUR,Ya,295
185211,747,Novi Susanti,DIREKTUR,Tidak,1327
185210,747,Kurnyatjan Sakti Efendie,DIREKTUR UTAMA,Ya,1327
185217,282,Kartika Setiabudy,DIREKTUR,Ya,296
185212,282,Vidjongtius,PRESIDEN DIREKTUR,Ya,296
185213,282,Bernadus Karmin Winata,DIREKTUR,Ya,296
185214,282,Sie Djohan,DIREKTUR,Ya,296
185215,282,Mulialie,DIREKTUR,Ya,296
185216,282,Jos Iwan Atmadjaja,DIREKTUR,Ya,296
185219,686,Sisse Paloma,DIREKTUR,Ya,1266
185218,686,Anggun Satriya Supanji,DIREKTUR UTAMA,Ya,1266
185223,1669,Laurens Nagajaya,DIREKTUR,Ya,1159
185220,1669,Hengky Wijaya,DIREKTUR UTAMA,Ya,1159
185221,1669,Dewi Irianty Wijaya,DIREKTUR,Ya,1159
185222,1669,Dion Amaury,DIREKTUR,Ya,1159
185226,572,Achmad Effendi,DIREKTUR,Ya,981
185227,572,Hendy Endarwan,DIREKTUR,Ya,981
185224,572,Martinus Subandi Sinarya,DIREKTUR UTAMA,Ya,981
185225,572,Jenny Widjaja,DIREKTUR,Ya,981
185232,283,Wiwit Hadi Suwito,DIREKTUR,Ya,297
185228,283,Andry Budiman Limawan,DIREKTUR UTAMA,Ya,297
185229,283,Martio,DIREKTUR,Ya,297
185230,283,Almuqri Sagitri Putra,DIREKTUR,Ya,297
185231,283,Bonifasius Suryowirawan,DIREKTUR,Ya,297
185238,284,Y Agung Kuncoro Hadi,DIREKTUR,Tidak,298
185233,284,Warit Jintanawan,DIREKTUR UTAMA,Ya,298
185234,284,Nipan Boonbandarn,WAKIL DIREKTUR UTAMA,Ya,298
185235,284,Thichet Srisuriyon,WAKIL DIREKTUR UTAMA,Ya,298
185236,284,Susalak Khiew-Orn,DIREKTUR,Ya,298
185237,284,Pattaraphon Charttongkum,DIREKTUR,Ya,298
185239,285,SUGIANTO KOLIM,PRESIDEN DIREKTUR,Ya,299
185240,285,RUDY LAUW,DIREKTUR,Ya,299
185241,285,BUNTARAM GONDOMARTONO,DIREKTUR,Ya,299
185243,286,Husni Heron,DIREKTUR,Ya,300
185242,286,Said August Putra,DIREKTUR UTAMA,Ya,300
185246,1670,Antonius Bima Triyastono,DIREKTUR,Ya,1092
185244,1670,Mohamad Prapanca,DIREKTUR UTAMA,Ya,1092
185245,1670,Marwadi Syahrizal Masyhur,DIREKTUR,Ya,1092
185249,573,Fajar Gunawan,DIREKTUR,Ya,1024
185247,573,Rudy Kurniawan Logam,DIREKTUR UTAMA,Ya,1024
185248,573,"A. Ibrahim Saleh, SE., MSc.",DIREKTUR,Tidak,1024
185251,574,Fransiskus Toni,DIREKTUR,Ya,1047
185252,574,Stella,DIREKTUR,Ya,1047
185253,574,Johan Kurniawan,DIREKTUR,Tidak,1047
185250,574,Marting Djapar,DIREKTUR UTAMA,Ya,1047
185257,287,Michael Stefan Dharmajaya,DIREKTUR,Ya,301
185254,287,M. Budi Rustanto,DIREKTUR UTAMA,Ya,301
185255,287,Andrian Budi Utama,WAKIL DIREKTUR UTAMA,Ya,301
185256,287,Edwin Darmasetiawan,WAKIL DIREKTUR UTAMA,Ya,301
185258,287,Alex Wardhana,DIREKTUR,Ya,301
185259,287,Vincent Henry Richard Hilliard,DIREKTUR,Ya,301
185260,287,Natalia Cecilia Tanudjaja,DIREKTUR,Ya,301
185261,287,Junita Sari Ujung,DIREKTUR,Ya,301
185264,288,SETIAWAN MULYA,DIREKTUR,Tidak,302
185262,288,JOHANES BUDI KARTIKA,DIREKTUR UTAMA,Ya,302
185263,288,ANDYWARDHANA PUTRA TANUMIHARDJA,DIREKTUR,Ya,302
185270,289,Agus Nizar Vidiansyah,DIREKTUR,Ya,303
185265,289,Purwono Widodo,DIREKTUR UTAMA,Ya,303
185266,289,Sriyani Puspa Kinasih,DIREKTUR,Ya,303
185267,289,Tardi,DIREKTUR,Ya,303
185268,289,Melati Sarnita,DIREKTUR,Ya,303
185269,289,Djoko Muljono,DIREKTUR,Ya,303
185272,290,Indera Hidayat,DIREKTUR,Ya,304
185271,290,Budi Santoso Asmadi,DIREKTUR UTAMA,Ya,304
185273,4993,Hok Gwan (Dharmo Budiono),DIREKTUR UTAMA,Ya,1253
185274,4993,Brigitta Notoatmodjo,DIREKTUR,Ya,1253
185276,673,Albert Kandiawan,DIREKTUR,Ya,1210
185275,673,Josef Kandiawan,DIREKTUR UTAMA,Ya,1210
185277,673,Irwin Allen Poernomo,DIREKTUR,Ya,1210
185278,1786,Jimmy Irawan,DIREKTUR UTAMA,Ya,1190
185279,1786,Merinda Brata Kencana,DIREKTUR,Ya,1190
185281,717,Antonius Edison Siregar,DIREKTUR,Tidak,1297
185280,717,James Budiarto Tjandrakesuma,DIREKTUR UTAMA,Tidak,1297
185290,575,Willy,DIREKTUR,Ya,1039
185289,575,Suryadi,DIREKTUR UTAMA,Ya,1039
185293,292,Toto Iriyanto,DIREKTUR,Tidak,306
185291,292,Risming Andyanto,DIREKTUR UTAMA,Ya,306
185292,292,Djoko Purwanto,DIREKTUR,Ya,306
185297,293,Ir. Hervian Tahier,DIREKTUR,Tidak,307
185294,293,"Dr. Ir. Lukman Purnomosidi, MBA",DIREKTUR UTAMA,Ya,307
185295,293,Ir. Imran Syamnir,DIREKTUR,Ya,307
185296,293,"Djoko Rachmadhy SE., MM",DIREKTUR,Ya,307
185299,576,Ruben Partogi,DIREKTUR,Ya,1007
185298,576,Lim Kah Hock,DIREKTUR UTAMA,Ya,1007
185303,294,Meyrick Alda Sumantri,DIREKTUR,Tidak,308
185300,294,Eddy Kurniawan Logam,PRESIDEN DIREKTUR,Ya,308
185301,294,James Pang Wei Kuan,WAKIL PRESIDEN DIREKTUR,Ya,308
185302,294,Ragil Marzuki,DIREKTUR,Ya,308
185304,645,Erlangga Ksatria,DIREKTUR UTAMA,Ya,1183
185305,645,Ika Kusuma Putri B,DIREKTUR,Ya,1183
185311,1671,Ken Terada,DIREKTUR,Ya,1093
185306,1671,Wianto,PRESIDEN DIREKTUR,Ya,1093
185307,1671,Satoshi Shiratani,WAKIL PRESIDEN DIREKTUR,Ya,1093
185308,1671,Herman Sulistyo,DIREKTUR,Ya,1093
185309,1671,Tomoyuki Monden,DIREKTUR,Ya,1093
185310,1671,Andrew Bain,DIREKTUR,Ya,1093
185314,295,Edward Sanusi,DIREKTUR,Ya,309
185312,295,Marlo Budiman,PRESIDEN DIREKTUR,Ya,309
185313,295,Kanishka Gayan Wickrama,DIREKTUR,Ya,309
185319,296,Cheng Zhi Wei BSc MBA,DIREKTUR,Ya,310
185315,296,Cheng Yong Kim,DIREKTUR UTAMA,Ya,310
185316,296,Lim Tai Pong,DIREKTUR,Ya,310
185317,296,Ir. H. Krisant Sophiaan MSc,DIREKTUR,Ya,310
185318,296,Tjoe Tjoe Peng (Lawer Supendi,DIREKTUR,Ya,310
185322,297,Edwin Lim,DIREKTUR,Tidak,311
185320,297,Ibin Bachtiar,DIREKTUR UTAMA,Ya,311
185321,297,Itek Bachtiar,DIREKTUR,Ya,311
185326,298,Pangestu Alim,DIREKTUR,Tidak,312
185323,298,Hidayat Alim,DIREKTUR UTAMA,Tidak,312
185324,298,Kosasih Koenawan,DIREKTUR,Tidak,312
185325,298,Irawan Alim,DIREKTUR,Tidak,312
185329,299,Ir. Pujianto Setiadi MBA,DIREKTUR,Ya,313
185327,299,Tjoe Tjoe Peng (Lawer Supendi),DIREKTUR UTAMA,Ya,313
185328,299,Tjhai Tjhin Kiat,DIREKTUR,Ya,313
185340,300,Gita Irmasari,DIREKTUR,Ya,315
185336,300,Ketut Budi Wijaya,PRESIDEN DIREKTUR,Ya,315
185337,300,Rudy Halim,DIREKTUR,Ya,315
185338,300,Maria Clarissa Joesoep,DIREKTUR,Ya,315
185339,300,Marshal Martinus Tissadharma,DIREKTUR,Ya,315
185344,301,Kwon Gi Han (belum efektif),DIREKTUR,Ya,316
185341,301,Agus Benjamin,PRESIDEN DIREKTUR,Ya,316
185342,301,Gilbert D. Naibaho,DIREKTUR,Ya,316
185343,301,Choi Hyunhee * (belum efektif),WAKIL PRESIDEN DIREKTUR,Ya,316
185347,302,Hery Soegiarto,DIREKTUR,Ya,317
185345,302,Herry Senjaya,PRESIDEN DIREKTUR,Ya,317
185346,302,Chrysologus RN Sinulingga,DIREKTUR,Ya,317
185355,303,Gita Irmasari,DIREKTUR,Ya,318
185348,303,Ketut Budi Wijaya,PRESIDEN DIREKTUR,Ya,318
185349,303,John Riady ,DIREKTUR,Ya,318
185350,303,Surya Tatang ,DIREKTUR,Ya,318
185351,303,Marshal Martinus Tissadharma,DIREKTUR,Ya,318
185352,303,Rudy Halim ,DIREKTUR,Ya,318
185353,303,Dion Leswara,DIREKTUR,Ya,318
185354,303,Phua Meng Kuan (Daniel Phua),DIREKTUR,Ya,318
185358,304,Heni Widjaja,DIREKTUR,Ya,319
185356,304,Herry Senjaya,PRESIDEN DIREKTUR,Ya,319
185357,304,Agus Arismunandar,DIREKTUR,Ya,319
185364,305,Rachel Fiona Stack,DIREKTUR,Tidak,320
185359,305,Bunjamin Jonatan Mailool,PRESIDEN DIREKTUR,Ya,320
185360,305,Terence Donald O Connor,WAKIL PRESIDEN DIREKTUR,Tidak,320
185361,305,Niraj Jain,DIREKTUR,Tidak,320
185362,305,Irwin Abuthan,DIREKTUR,Tidak,320
185363,305,Herni Dian Anggreani,DIREKTUR,Tidak,320
185366,306,Fendi Santoso,DIREKTUR,Ya,321
185365,306,Chrysologus RN Sinulingga,PRESIDEN DIREKTUR,Ya,321
185370,307,Ir Solon Aprin Tarigan,DIREKTUR,Tidak,322
185367,307,Soerbakti Gusti Terkelin,PRESIDEN DIREKTUR,Ya,322
185368,307,Dwi Rianta Soerbakti,DIREKTUR,Ya,322
185369,307,Eka Sari Lorena Soerbakti,DIREKTUR,Ya,322
185375,308,Joefly Joesoef Bahroeny,DIREKTUR,Tidak,323
185371,308,Benny (Benny Tjoeng),PRESIDEN DIREKTUR,Ya,323
185372,308,Tan Agustinus Dermawan,WAKIL PRESIDEN DIREKTUR,Ya,323
185373,308,Tio Eddy Hariyanto,WAKIL PRESIDEN DIREKTUR,Ya,323
185374,308,Johnny Ponto,DIREKTUR,Ya,323
185376,308,Alamsyah,DIREKTUR,Ya,323
185377,308,In She,DIREKTUR,Ya,323
185378,308,Peter Kradolfer,DIREKTUR,Ya,323
185379,308,Ferdi Gunawan,DIREKTUR,Ya,323
185383,309,Soewandhi Soekamto,DIREKTUR,Ya,324
185382,309,Joshua Chandraputra Asali,DIREKTUR,Ya,324
185381,309,Jimmy Masrin,WAKIL PRESIDEN DIREKTUR,Ya,324
185380,309,Indrawan Masrin,PRESIDEN DIREKTUR,Ya,324
185385,309,Elly Mariana Tansil M,DIREKTUR,Ya,324
185384,309,Danny Suryadi Adenan,DIREKTUR,Ya,324
185389,633,Phillip Warren,DIREKTUR,Ya,1061
185386,633,Budi Wijaya,DIREKTUR UTAMA,Ya,1061
185387,633,Christine Herawati Hidajat,DIREKTUR,Ya,1061
185388,633,Caroline Himawati Hidajat,DIREKTUR,Ya,1061
185390,646,Surya Andarurachman Putra,DIREKTUR UTAMA,Ya,1187
185391,646,Randy Suherman,DIREKTUR,Ya,1187
185392,646,Hermansyah,DIREKTUR,Ya,1187
185399,577,Indra Setiawan,DIREKTUR,Tidak,987
185393,577,Adrian Bramantyo,DIREKTUR UTAMA,Tidak,987
185394,577,Suci Wijayati,DIREKTUR,Tidak,987
185395,577,Lola Arieza,DIREKTUR,Tidak,987
185396,577,Andhika Anggadewi,DIREKTUR,Tidak,987
185397,577,Andre Jerrico Legoh,DIREKTUR,Tidak,987
185398,577,Taufan Edy Raharjo,DIREKTUR,Tidak,987
185404,310,.,DIREKTUR,Ya,325
185400,310,Suherman,DIREKTUR UTAMA,Ya,325
185401,310,Shiddiq Yanuar Robbani,WAKIL DIREKTUR UTAMA,Ya,325
185402,310,Frans Lebu Raya,WAKIL DIREKTUR UTAMA,Ya,325
185403,310,Yose Rizal,DIREKTUR,Ya,325
185411,311,DATO ABDUL AZIM BIN MOHAMAD ZABIDI,DIREKTUR,Ya,326
185405,311,TAN SRI LAU TUANG NGUANG,PRESIDEN DIREKTUR,Ya,326
185406,311,LAU JOO KIANG,DIREKTUR,Ya,326
185407,311,REWIN HANRAHAN,DIREKTUR,Ya,326
185408,311,LAU JOO KEAT,DIREKTUR,Ya,326
185409,311,LAU JOO HWA,DIREKTUR,Ya,326
185410,311,RUDY HARTONO HUSIN,DIREKTUR,Ya,326
185414,312,Djie Peterjanto Suharjono,DIREKTUR,Tidak,327
185412,312,Djaja Santoso,DIREKTUR UTAMA,Ya,327
185413,312,Ruben Beda Kule,DIREKTUR,Tidak,327
185418,578,Sjeniwati Gusman,DIREKTUR,Ya,1028
185415,578,Nicholas Jones,DIREKTUR UTAMA,Ya,1028
185416,578,Handaka Santosa,DIREKTUR,Ya,1028
185417,578,Miquel Rodrigo Staal,DIREKTUR,Ya,1028
185423,579,Derwin Wirawan ,DIREKTUR,Ya,984
185419,579,Anthony Cottan,DIREKTUR UTAMA,Ya,984
185420,579,Varun Takludar,DIREKTUR,Ya,984
185421,579,Ratih Darmawan Gianda,DIREKTUR,Ya,984
185422,579,Sean Gustav Standish Hughes ,DIREKTUR,Ya,984
185429,314,Sean Gustav Standish Hughes,DIREKTUR,Ya,329
185424,314,H.B.L. Mantiri,PRESIDEN DIREKTUR,Ya,329
185425,314,V.P. Sharma,WAKIL PRESIDEN DIREKTUR,Ya,329
185426,314,Susiana Latif,DIREKTUR,Ya,329
185427,314,Handaka Santosa,DIREKTUR,Ya,329
185428,314,Sjeniwati Gusman,DIREKTUR,Ya,329
185431,315,Rainer Liem,DIREKTUR,Ya,927
185430,315,Donny Kurniawan Chandra,DIREKTUR,Ya,927
185434,580,CAHAYA DEWI Boru SURBAKTI,DIREKTUR,Tidak,989
185432,580,RIDWAN,PRESIDEN DIREKTUR,Ya,989
185433,580,SUTIYOSO BIN RISMAN,DIREKTUR,Ya,989
185438,316,Boey Pang Ho,DIREKTUR,Ya,330
185435,316,Sai Banu Ramani,PRESIDEN DIREKTUR,Ya,330
185436,316,Steven Gommert Vette,DIREKTUR,Ya,330
185437,316,Kevin David Grant ,DIREKTUR,Ya,330
185444,1790,Rahmat Bagas Santoso,DIREKTUR,Tidak,1194
185439,1790,Ho Danny Hartono,DIREKTUR UTAMA,Tidak,1194
185440,1790,Fely Retnowati,DIREKTUR,Tidak,1194
185441,1790,Iwan Yuda Pramudhi,DIREKTUR,Tidak,1194
185442,1790,Haryati Lawidjaja,DIREKTUR,Tidak,1194
185443,1790,Budi Afandi Winoto,DIREKTUR,Ya,1194
185447,746,Garrett Suryowijoyo Kartono ,DIREKTUR,Ya,1326
185446,746,Carolina Renata Djaja ,DIREKTUR,Ya,1326
185445,746,Sarkoro Handajani,DIREKTUR UTAMA,Ya,1326
185454,317,Peter Suwardi,DIREKTUR,Ya,331
185448,317,Hariyono Tjahjarijadi,DIREKTUR UTAMA,Ya,331
185449,317,Andreas Wiryanto,DIREKTUR,Ya,331
185450,317,Rudy Mulyono,DIREKTUR,Ya,331
185451,317,Harry Sasongko Tirtodjondro,DIREKTUR,Ya,331
185452,317,Thomas Arifin,WAKIL DIREKTUR UTAMA,Ya,331
185453,317,Arif Mualim,DIREKTUR,Ya,331
185460,318,YULIUS LEONARDO,DIREKTUR,Ya,333
185458,318,KHOIRUDIN,DIREKTUR UTAMA,Ya,333
185459,318,Ir. SYADARUDDIN,DIREKTUR,Ya,333
185461,739,Devin Antonio Ridwan,PRESIDEN DIREKTUR,Ya,1319
185463,739,Titien Supeno,DIREKTUR,Ya,1319
185464,739,Andrew Phillip Starkey,DIREKTUR,Ya,1319
185462,739,Jason Laurence Greive,WAKIL PRESIDEN DIREKTUR,Ya,1319
185467,319,Susan Faustine,DIREKTUR,Ya,334
185465,319,Armand Setiawan Tanudjaja,DIREKTUR UTAMA,Ya,334
185466,319,Maria Anggar Kusumawati,DIREKTUR,Ya,334
185470,320,Jos Irwin Hartanto,DIREKTUR,Ya,335
185468,320,Bryan David Emil,DIREKTUR UTAMA,Ya,335
185469,320,Kilala Tilaar,DIREKTUR,Ya,335
185474,581,Mohammad Anis Yunianto,DIREKTUR,Ya,997
185471,581,Martin Suharlie,DIREKTUR UTAMA,Ya,997
185472,581,Suryandy Jahja,DIREKTUR,Ya,997
185473,581,Rachel Stephanie Marsaulina,DIREKTUR,Ya,997
185478,666,Patta Sofyan,DIREKTUR,Ya,1203
185475,666,Handy Glivirgo,DIREKTUR UTAMA,Ya,1203
